one,two,three,four,five
0.6983807553660407,-0.8823474623565872,-0.23565564777805914,0.1938469992363266,-0.49621879800473784
0.6388627881855364,0.08721794255694071,0.8565930963185437,-1.5766645477597703,0.6175687859769738
-0.7770209073005299,-0.10245233874329884,-1.0374886993384531,-0.1677498831901247,-0.7467765752161997
0.3759823252001908,-0.31339276795276627,0.06689348127268202,-1.4938094110863318,-0.07350462070614046
1.542085776730635,0.21443350776295866,2.072326476405772,2.3648541421336584,1.4953671389594887
-0.9700040757850892,-0.4169783473618103,-1.6417108694512086,0.5997640171714974,-1.2785810217157518
-0.04724565598032415,0.33672818964175577,0.34805292974454116,1.3937465765382215,0.36547346714225026
-1.8025318831926413,0.5521906094048055,-1.4598850998108268,-0.8949980801216433,-0.7860807018165239
-0.20721041684325803,-0.3544483486557717,-0.6688284660424066,-0.35803327213118236,-0.591059427425716
-0.4347667759930436,-0.14932501037750184,-0.6907953403718545,0.921877007161057,-0.5280644655371178
-1.068807239285464,1.8797083992958017,0.9952399084083495,1.4300903870653239,1.3936129112815678
1.1857902710273565,-0.4955054305324129,0.8018422791842565,0.32622514978546097,0.35868068784500173
0.17859051655006886,0.6688065149203033,1.0119896099573147,-1.268550052571426,0.9446910447747673
-0.6065723020184095,1.2077289967326823,0.7337936602508776,-1.1178017195644443,0.9597742252850281
0.1280562625676922,0.07429306440616251,0.2398034553365329,0.6493628115177196,0.1918500744221452
-1.5184491882957691,2.61435280795803,1.346632481573633,-0.24958917323398425,1.9126409203631176
2.2604452651386775,-0.03886574948205457,2.614288678724847,2.1405088151923644,1.768824188538021
-0.8637914068560983,-0.3892673052884773,-1.4834628773210432,0.6642847443800715,-1.1600813221392865
0.5094826973642581,0.8869139074518071,1.6629650633387172,-1.3675667006649854,1.4717374148564555
1.1686346961323402,-1.6367043262081504,-0.5864160313687365,-0.2921127992251034,-1.022309592366136
0.7635954062981692,0.4865274022789462,1.4821121890830768,0.3580123925161285,1.196135248889691
-1.4609050631864609,2.5285619378843904,1.3115248128436376,-0.08562043213122403,1.8560735241540702
0.6854605567938885,-0.9080211688724952,-0.2816421593957771,0.20780285843742216,-0.5373535091367275
0.9571065418638512,-0.7990025517037118,0.16881660812090138,0.43996175525664805,-0.1885821027716967
2.244179419596803,-0.5712212349476307,1.9569562086877625,-0.21993988500056075,1.1179728381219656
1.27115968121332,-0.6197198868120598,0.7534271084485066,0.38294844097332953,0.278426721670416
1.0983314455174957,0.45834859578048026,1.8423657478303777,0.018869980000675607,1.4312056707962664
0.12370990438057894,0.6722406439679249,0.9515037725656834,-0.07600657144303048,0.9047301059482971
-1.725302839838897,0.18222353969995253,-1.8124897234124544,-0.723212796996806,-1.167296011161815
-1.0030995465170651,1.81851455576806,0.9992287695849469,0.8312873245517094,1.3730702104851424
1.2158914005414634,-2.4976598897686095,-1.5628971623684413,-2.0765345085475264,-2.0158243881013993
1.3699713181539663,0.18772146365845788,1.8376998562892992,1.446810702912698,1.3251378705669161
-0.1231955142106167,-0.07862804259130743,-0.23927838116332345,-0.37654373537229896,-0.193139873779052
0.9635357338516732,-1.4146032931313468,-0.5615944274429598,2.321782870563359,-0.9209387456371757
0.918563573295013,-1.4118979945009544,-0.6112902598498817,-0.0690030709731637,-0.9538152779061382
-1.4196074751525602,2.4670084582807843,1.2863482151310188,-2.800776334153007,1.815495950834543
1.2394132044567507,-2.156628687257374,-1.1263819614500798,-0.8740695814201273,-1.5883616113981556
0.5207569991728205,-0.9390944876219176,-0.5127733199768829,-0.5170365190103395,-0.7068560270757922
-1.9056272309258677,3.217499701867717,1.613915799661335,-1.011178859184533,2.3242938506408315
-1.3530685350622045,2.3641164564844566,1.2413280304194294,0.42597034642123494,1.7456643870606203
0.9050299510443744,-1.8085460223873366,-1.1027210610169522,0.24306957736563026,-1.4398881361112186
-1.21333512066179,2.1489508128095616,1.147875551894638,-0.5150386780708189,1.6001067220816687
-3.0324847723066606,1.2888211903947382,-2.024653709336463,-0.5749793174551293,-0.8913490499796437
1.4824773271744962,-2.8579913669972274,-1.6810494304141623,0.4405609093685288,-2.233421286892744
0.5565555828047692,-0.5626415015946471,-0.019343060327047246,2.037428604581369,-0.22709659951837435
0.030151932333332576,-0.35773960546753797,-0.39336317074995863,-0.3981515844050172,-0.4043743262063708
-0.9001748277842584,-0.5431846214179833,-1.7108069070268896,-0.4478020016076658,-1.373701750672401
-0.5844979261900407,0.08998938354362573,-0.5801622824913131,0.11322900199434333,-0.3616046952595616
-0.21235110327972695,-0.47045080916528287,-0.813943000828185,0.4058360393318179,-0.7341646250486575
0.8967871797182474,-1.5578790060160794,-0.8119256397060706,-0.23935923372907228,-1.1461965661371956
-1.472640905173245,2.548098645103498,1.321130487759437,0.042682474796224786,1.8700542835676193
1.8243259455420455,-0.1393138726416494,1.9804945659610231,0.43910615569321004,1.2982303981648065
1.8071561156301037,-1.2676812567790234,0.6076018282819139,-0.4706267664838811,-0.06739854788064337
-1.8876839762501318,0.500473963007126,-1.6221194581947973,-0.08194108134538175,-0.9164263280866695
-1.1102645946932843,0.48922143592552914,-0.7204705312531123,-1.5547102938572803,-0.30555376097742315
-0.4761637791116282,1.0032121354832062,0.6421301037725082,1.0909325081259897,0.8194854078585628
0.8774357673070365,0.4176778875590843,1.533582788569868,-1.2462512876180205,1.2050765271521624
0.9122519667803789,-2.03298358434696,-1.3632743222767563,0.6175424055034143,-1.702975307928852
-0.24187182090282744,-0.6363829872734481,-1.0476119642717712,-0.3571154815305489,-0.9566679408160004
-1.507208155017619,0.16595210735403043,-1.5752659096218933,1.7320869045704907,-1.0116358623128434
-1.7646204113472008,0.4651843438774317,-1.5195603356420397,1.086636254728192,-0.8598713910943077
1.157816418894446,-2.439623808952139,-1.5616866961997435,-0.6443900790128182,-1.9929349322384637
-0.39345572846292054,0.7442982524285326,0.4291051037478828,0.40037653869827095,0.5757175314249094
-0.061703949079229936,0.3636501396314429,0.3633072670606763,0.5118607015779999,0.3861156819660922
1.4345068301547128,-2.67336644176251,-1.516190394527248,-0.9062104387139799,-2.0507571459948446
1.276210138094594,-2.575109785886717,-1.5847395802967745,-0.5157993870824471,-2.060170566568338
0.7129493909752094,-1.490346124808171,-0.9473720108845635,2.4009515903044503,-1.2129309035760345
0.8167620210539357,-1.4787704250631593,-0.8112921912566458,0.35184637567985877,-1.1156896347930254
1.0277466325325764,-1.7305319872808143,-0.8647424064493042,-0.5982220786459674,-1.2478684291015383
-1.20282170189867,0.4479388985596715,-0.8789133354196283,-0.5129635495345354,-0.4293458553826122
0.6830140835235798,-0.794183692443603,-0.14805421392609874,-0.7468567408166678,-0.4029353964579444
0.39834241849427143,-1.0131585907038234,-0.7456611977418981,0.24463556514381657,-0.8939009007399454
-1.6199624722290995,0.569231114294412,-1.2245456373858437,-0.20941595400279894,-0.6190419317601431
-2.0277067089172527,3.406238696053071,1.6964694528188535,1.1602385265371231,2.452369149794362
-0.01369971981658491,0.28732564771688934,0.3283179677905854,0.1649714345332111,0.33322788254061514
-1.0635218655305645,1.9174593313197574,1.046717212837272,-0.3238962642548352,1.4430851253520176
1.996937793392079,-1.5078473176529943,0.5430932323183895,1.3693910216285252,-0.20271365889307502
0.42767897589280934,0.6736849625517507,1.3110520850584,0.003309395483766968,1.1505812160133622
0.7825671003016721,-1.3013459567631522,-0.6388491228505124,0.27113607368426507,-0.9305886861872333
2.532847234546816,-0.7200733239567447,2.1183180663293824,1.629247381321996,1.1714728533686314
0.17063953780158703,0.001866029763054916,0.20310513845311018,-1.0094570894189088,0.13927799571690674
-1.4246180467033676,2.4717455353381315,1.286128810901586,-0.20195304905914946,1.8171471598594715
0.8818891481263504,-0.9950113966914447,-0.15469991005753503,1.9432830639343615,-0.48381822538066255
1.0170078062500516,-2.2433783624129777,-1.492181325757353,-0.1757722133998051,-1.870908097842695
0.8472886517660398,-1.4400838475605497,-0.7289805207308615,-1.2362899143973485,-1.0448249535218772
0.20935969290130862,-0.07561183188240883,0.15580444713793806,-0.11543184230192437,0.07755226536576469
0.8604586493977462,-1.723979075180163,-1.0538096796280985,0.16089819271890546,-1.3743684493414785
